Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDD53,OUT046,695.0782
NCM31,OUT027,3034.7117
FDT16,OUT017,3959.4346
FDR40,OUT035,1303.623
DRG25,OUT017,3131.4126
FDT10,OUT035,920.76245
FDY32,OUT013,2563.2158
FDN50,OUT035,1489.7811
FDZ35,OUT019,261.64462
NCP54,OUT045,2031.0631
NCD07,OUT035,1738.3022
FDS02,OUT018,2945.7163
DRN59,OUT018,655.8781
DRB24,OUT013,2424.5564
FDP37,OUT027,3148.1213
DRB01,OUT018,2695.3435
FDR47,OUT046,2998.4695
NCM31,OUT010,361.93655
NCF06,OUT027,5820.818
NCV17,OUT027,3227.5205
FDS10,OUT049,2774.723
FDN52,OUT035,1382.9185
FDZ48,OUT013,1910.8943
FDJ48,OUT049,4101.126
DRB13,OUT027,4617.3022
FDV59,OUT017,3336.451
FDL32,OUT035,1752.5466
FDZ12,OUT035,2070.8604
NCR06,OUT027,1061.7913
FDP51,OUT017,1989.5233
FDY22,OUT013,2079.8286
FDZ38,OUT049,3039.6704
NCO54,OUT035,959.91907
FDR23,OUT035,2745.877
FDM38,OUT049,901.26086
FDS25,OUT013,1732.684
FDZ22,OUT013,1304.9326
FDZ20,OUT019,546.1824
FDD45,OUT010,203.61346
FDN03,OUT049,4141.044
NCW30,OUT046,3836.749
FDY24,OUT027,1564.1222
FDJ26,OUT019,587.0163
FDM15,OUT049,2380.4487
NCW54,OUT027,1779.1085
FDA23,OUT045,1596.1078
FDA39,OUT019,118.30317
FDZ12,OUT017,2388.846
NCB42,OUT046,1892.6542
FDL16,OUT046,752.6888
FDO24,OUT019,478.45728
NCP42,OUT046,3044.6616
FDR19,OUT018,2187.6328
DRL01,OUT045,3526.4348
FDV37,OUT046,2944.5962
FDI41,OUT010,338.2526
FDF58,OUT049,906.2765
NCF43,OUT018,1871.2017
FDN02,OUT049,3430.4338
NCP41,OUT035,1682.304
NCY17,OUT027,1136.5286
FDL58,OUT027,6006.7554
NCA30,OUT027,4760.098
FDE46,OUT018,2163.6611
FDY38,OUT035,3623.8823
NCH29,OUT027,2373.74
FDO20,OUT045,3734.6062
FDP44,OUT018,1326.7688
FDM02,OUT027,2488.1577
FDJ14,OUT027,2146.0833
FDH04,OUT010,288.72473
DRK23,OUT046,3753.4812
NCW05,OUT046,1577.0822
FDF12,OUT049,2335.2913
FDL51,OUT019,527.2859
FDN03,OUT018,3532.64
DRJ37,OUT049,2369.995
FDM12,OUT019,545.87695
FDA16,OUT045,3429.7368
NCB07,OUT017,3075.8862
NCI17,OUT019,243.83566
FDR51,OUT046,2331.8691
FDJ55,OUT045,3692.0522
NCZ17,OUT013,683.4737
FDU25,OUT013,858.9502
NCG18,OUT045,1659.7983
DRM11,OUT017,3845.1177
FDH16,OUT035,1467.5952
FDZ04,OUT018,788.18384
NCX53,OUT035,2156.9995
FDX38,OUT027,1307.8787
FDX09,OUT046,2729.1797
NCW05,OUT018,1411.2341
NCS41,OUT017,3025.5774
FDI26,OUT046,2773.8757
NCZ41,OUT027,3129.6511
NCK06,OUT046,2094.6235
FDX23,OUT027,2505.3054
NCA42,OUT046,2519.1238
FDC20,OUT049,886.2306
DRC49,OUT018,2196.695
FDX01,OUT013,1880.8763
FDC08,OUT045,3532.7205
FDC02,OUT017,4055.1482
FDK10,OUT045,2759.656
DRC24,OUT013,2395.3567
FDW16,OUT019,242.60207
NCU06,OUT018,2996.3213
DRA59,OUT045,3019.0122
FDR24,OUT019,271.56543
DRL35,OUT018,530.04956
FDA49,OUT013,1296.1102
NCC55,OUT046,647.75574
DRD24,OUT019,348.7922
NCE55,OUT049,2879.7534
FDT33,OUT045,2929.8567
NCT53,OUT013,2587.7236
FDS26,OUT046,3758.5786
FDL22,OUT018,1255.8882
FDP44,OUT017,1628.1559
FDC52,OUT018,2207.4087
FDI53,OUT010,385.07236
FDZ23,OUT046,2948.0608
NCT18,OUT013,3222.1875
FDR13,OUT046,1868.7928
FDB09,OUT010,293.1595
FDZ60,OUT013,1576.4081
FDB11,OUT046,3563.5583
FDC10,OUT018,1733.8364
FDW56,OUT035,3204.6094
FDK14,OUT027,2248.6313
DRE27,OUT027,2485.4592
FDA38,OUT017,3768.237
FDT11,OUT045,2947.9756
FDP15,OUT035,3792.0305
FDV27,OUT035,1350.2922
FDS36,OUT027,2564.3342
FDY40,OUT027,1283.2883
NCF19,OUT049,753.6684
FDF53,OUT045,2893.049
FDS14,OUT027,3827.6843
FDE56,OUT046,995.9714
FDZ19,OUT035,2618.79
FDZ46,OUT013,1732.684
FDR16,OUT046,3358.4026
FDG29,OUT018,592.9578
NCE30,OUT017,3321.068
FDZ40,OUT046,833.0287
FDG58,OUT018,2143.8347
DRH03,OUT013,1518.5552
FDZ47,OUT045,1558.5214
FDV04,OUT018,2318.8994
FDZ10,OUT018,1830.5098
FDG46,OUT017,1888.7285
NCF07,OUT045,1609.3365
FDY44,OUT035,3151.104
FDB21,OUT013,3978.8467
FDS20,OUT035,3207.8296
FDS49,OUT049,1254.5762
FDX55,OUT027,5263.0864
NCQ02,OUT018,2855.96
FDR25,OUT013,4013.7146
DRG39,OUT045,888.1983
FDB46,OUT046,3304.3596
NCC30,OUT018,2582.0945
FDE58,OUT035,1967.5529
FDC05,OUT019,559.7787
FDY15,OUT046,2466.7615
FDG14,OUT046,2365.2563
FDL08,OUT049,4029.342
FDQ47,OUT013,625.39417
FDN12,OUT035,1752.5466
FDW10,OUT013,2493.867
FDD02,OUT035,1898.9906
FDX35,OUT010,589.5368
FDT35,OUT046,2580.5256
DRN47,OUT019,515.8722
FDB11,OUT010,565.92615
FDN20,OUT045,2660.7112
FDB59,OUT035,3117.6243
FDJ58,OUT045,2684.8013
FDU60,OUT046,2624.904
FDS03,OUT049,1003.317
FDU40,OUT019,422.75137
DRH15,OUT049,786.83057
FDD04,OUT027,3625.4824
FDQ01,OUT046,3641.5784
FDF28,OUT035,2063.2039
FDD22,OUT010,279.6287
FDY19,OUT046,1825.9464
FDN33,OUT035,1474.5286
FDV36,OUT035,2123.3442
FDW01,OUT010,402.18835
FDJ28,OUT049,3165.3042
FDB17,OUT035,2830.934
FDM40,OUT049,2034.5868
FDV46,OUT045,2092.2896
FDQ44,OUT049,1915.8052
NCD42,OUT046,639.40125
DRH37,OUT046,2568.0413
FDR10,OUT018,2425.4812
NCD06,OUT027,1114.44
FDI53,OUT046,2518.0205
FDG16,OUT035,3321.068
DRB25,OUT046,1604.566
FDY09,OUT046,2764.9868
FDX48,OUT045,2362.1458
FDC03,OUT010,540.8545
FDT47,OUT035,1607.4985
FDW44,OUT027,4189.961
FDT24,OUT017,1224.9412
FDT12,OUT019,634.4252
NCS38,OUT035,1868.1589
FDO39,OUT035,3191.1377
FDA13,OUT046,669.1561
FDO48,OUT035,3514.0803
DRJ01,OUT017,2464.381
FDD53,OUT018,554.31366
NCT05,OUT049,4065.4263
FDQ51,OUT045,751.94855
FDU60,OUT013,2632.0437
FDC59,OUT046,910.0775
FDP36,OUT035,794.2008
NCM19,OUT017,1752.5466
FDL16,OUT035,710.7787
FDE50,OUT018,2788.5544
NCR18,OUT013,717.0134
NCD30,OUT035,1530.6212
FDH31,OUT013,1632.2289
FDD56,OUT019,459.04922
FDC47,OUT049,3631.5422
FDZ21,OUT045,1477.8601
FDM01,OUT049,1610.0616
FDF24,OUT013,1286.8821
FDW23,OUT017,675.36566
FDY52,OUT018,852.7706
DRH37,OUT027,3838.9304
DRO47,OUT027,2929.914
FDR25,OUT049,3987.0012
FDQ24,OUT027,6071.7075
DRJ51,OUT018,3099.0083
NCU06,OUT035,3758.206
NCV18,OUT018,1239.7559
NCC06,OUT027,3168.5059
FDZ01,OUT018,1453.4828
FDT14,OUT017,2016.859
FDD11,OUT019,536.66376
FDN09,OUT017,3794.8743
NCO18,OUT010,446.33447
FDZ50,OUT045,2959.6296
FDS44,OUT013,3939.1045
FDI36,OUT045,2955.107
FDA26,OUT010,658.5856
NCY53,OUT049,1834.655
FDF32,OUT049,3012.9438
FDF59,OUT010,336.17328
FDB20,OUT046,1180.0835
DRH11,OUT035,910.6972
FDT03,OUT049,2817.2122
NCH06,OUT035,3692.6982
FDR55,OUT049,3078.386
FDI10,OUT035,2752.9207
FDZ12,OUT045,2047.2704
FDM12,OUT049,3078.386
DRB25,OUT045,1604.566
NCS41,OUT013,3222.1875
NCT53,OUT049,2626.1743
NCD55,OUT013,688.2711
FDY08,OUT049,2034.5868
NCP55,OUT049,899.6105
FDA33,OUT013,2319.3044
FDQ33,OUT013,2378.4534
FDE45,OUT027,4758.2764
FDT26,OUT013,2031.3575
NCV53,OUT049,4051.8298
FDK60,OUT027,2515.6675
NCJ29,OUT046,1317.2345
FDI15,OUT045,3821.9995
FDX21,OUT013,1723.4375
FDV49,OUT019,585.41907
DRO59,OUT046,1303.2417
FDZ14,OUT045,1987.0027
FDP32,OUT027,3224.0347
FDC33,OUT017,3099.425
FDT14,OUT010,259.1612
NCN54,OUT027,2141.5154
FDR57,OUT027,3449.5073
DRK12,OUT046,609.42065
FDX52,OUT049,3078.386
FDX08,OUT010,477.89038
FDP10,OUT010,256.18115
NCP50,OUT045,1225.5488
NCL06,OUT013,4183.111
FDP25,OUT013,3332.8271
FDE53,OUT013,1621.42
FDL27,OUT017,1081.7104
FDC35,OUT049,3384.4128
DRJ47,OUT010,419.37674
FDD16,OUT018,1076.9081
NCN42,OUT049,2396.7207
FDC38,OUT027,3242.3274
NCO07,OUT045,3332.5945
FDQ20,OUT049,701.642
FDI32,OUT046,1875.4006
FDN20,OUT010,423.60147
DRJ51,OUT027,6110.475
FDU08,OUT045,1496.0492
DRN37,OUT019,392.6731
FDD05,OUT010,329.7609
FDW15,OUT046,2373.7146
FDI52,OUT046,1986.8232
DRM11,OUT049,3896.252
NCO06,OUT045,576.2942
FDU38,OUT049,3078.386
FDU59,OUT018,2411.25
FDJ10,OUT046,2125.493
FDM13,OUT049,2044.646
NCJ30,OUT019,389.10217
FDM45,OUT018,1842.149
FDP36,OUT045,760.32886
NCD30,OUT010,235.76381
FDN48,OUT017,1501.45
FDY32,OUT049,2563.7388
FDU47,OUT046,2055.7288
FDF17,OUT019,585.14716
FDP34,OUT017,2550.0688
FDA47,OUT049,2606.8398
DRD27,OUT027,2510.288
FDW38,OUT045,959.15674
FDZ15,OUT019,339.66483
FDZ03,OUT027,5044.465
NCN19,OUT049,3070.4612
FDG02,OUT035,3103.685
FDS31,OUT035,3207.8296
FDW43,OUT019,589.0285
FDZ47,OUT010,239.12416
FDO57,OUT017,2334.2622
NCL07,OUT013,683.4737
NCV42,OUT013,1707.4507
FDP40,OUT017,1770.9418
FDP48,OUT019,632.60254
FDH21,OUT017,2577.4177
NCP02,OUT049,891.7492
FDK24,OUT049,803.0433
FDC41,OUT045,1184.1215
FDF08,OUT017,1359.4857
FDO49,OUT017,770.84863
FDS56,OUT027,5817.545
FDX46,OUT018,786.9872
FDQ07,OUT013,3292.909
FDC32,OUT010,234.40002
FDT21,OUT019,568.5105
FDG58,OUT045,2365.2563
FDW14,OUT049,1341.0383
DRA12,OUT027,3279.2217
FDV27,OUT013,1314.4005
DRD25,OUT013,1702.2537
DRF48,OUT027,4576.8857
FDX24,OUT017,1500.1132
DRJ51,OUT046,3477.864
FDE45,OUT045,2704.9734
FDE14,OUT046,1617.7948
FDG53,OUT045,2047.2704
FDT08,OUT046,2373.7146
DRC27,OUT027,6028.4946
FDG20,OUT035,2745.877
FDC21,OUT046,1604.566
FDV31,OUT018,2702.7664
FDB58,OUT045,2052.8474
FDV23,OUT046,2031.1558
FDA25,OUT019,288.66763
FDC15,OUT046,2466.7615
FDU47,OUT049,2076.4321
FDE23,OUT013,789.06903
FDS08,OUT013,2755.7642
FDW03,OUT027,2420.412
FDJ60,OUT018,2347.1196
FDM34,OUT017,2040.9835
FDW33,OUT013,1621.42
FDZ40,OUT013,853.4316
FDE33,OUT018,1118.5043
NCC06,OUT010,294.40802
FDU11,OUT046,2020.6649
FDL44,OUT017,2813.5208
NCZ29,OUT017,2030.9758
FDG28,OUT010,619.0217
FDL12,OUT018,791.4531
FDD52,OUT017,1587.5892
FDO15,OUT013,975.49365
NCN29,OUT027,1276.7197
FDW36,OUT013,1621.42
FDB21,OUT046,3667.2158
FDZ28,OUT013,2004.9941
FDY10,OUT035,1898.9906
DRG39,OUT017,832.7356
FDN28,OUT013,1632.9652
FDV15,OUT035,1619.6976
DRI13,OUT035,3406.4795
FDH20,OUT046,1495.0254
FDY51,OUT013,3292.909
FDE16,OUT013,3391.9827
FDX40,OUT018,563.07166
FDC48,OUT018,1149.023
FDS14,OUT046,2361.1687
FDX56,OUT017,3561.4473
FDI10,OUT046,2729.1797
FDI14,OUT013,2076.4321
DRM48,OUT013,639.133
NCH07,OUT027,3906.455
FDY26,OUT013,3281.531
FDD02,OUT027,2939.9153
FDM12,OUT046,2959.6296
DRF01,OUT010,370.02643
FDV36,OUT046,2037.5183
DRI59,OUT013,3739.2534
FDV03,OUT018,2351.7302
FDO39,OUT017,3405.385
NCB07,OUT018,2681.3142
FDH38,OUT027,2951.5342
FDZ13,OUT035,783.9186
NCZ30,OUT046,1984.2446
NCA06,OUT035,611.4527
FDB04,OUT049,1362.6685
FDN50,OUT013,1475.2184
NCG06,OUT049,4025.508
NCY17,OUT018,612.8965
FDC23,OUT046,2777.5305
FDK33,OUT049,3292.032
FDR03,OUT049,3553.965
FDZ07,OUT045,1008.19666
FDO38,OUT013,1223.5771
FDS59,OUT046,1604.566
DRM11,OUT019,532.31824
FDX52,OUT027,5092.266
DRJ35,OUT018,788.18384
NCP53,OUT046,3680.973
FDW15,OUT019,353.7414
DRI47,OUT045,2381.854
DRZ11,OUT035,2017.9333
FDS02,OUT013,3039.9348
DRD49,OUT018,3321.4019
FDW38,OUT049,851.54205
FDR21,OUT019,435.74066
FDE40,OUT013,957.53754
FDI02,OUT045,1728.9569
FDQ04,OUT045,680.2205
FDY14,OUT017,4011.264
NCT54,OUT046,1461.1903
DRD25,OUT017,1680.7725
DRE01,OUT045,3662.098
FDJ12,OUT010,578.04675
NCZ05,OUT049,1610.0616
DRB25,OUT019,325.78125
NCC31,OUT045,2523.6091
FDM16,OUT045,1180.0835
DRG11,OUT049,1674.2974
FDV24,OUT027,3278.5464
FDV43,OUT046,682.1734
FDG05,OUT018,2113.2183
FDV23,OUT010,317.37994
FDI58,OUT018,1249.4989
FDQ11,OUT017,3831.8154
FDC05,OUT027,5207.357
FDF40,OUT013,4062.8699
FDU02,OUT018,3157.7769
FDT32,OUT013,2950.8193
NCF06,OUT017,3879.6584
FDT46,OUT013,769.9229
FDR58,OUT010,218.29228
FDY04,OUT046,2568.0413
FDT58,OUT045,2624.374
FDE46,OUT049,2399.2832
DRH11,OUT017,910.6972
DRI51,OUT046,2729.1797
FDC35,OUT017,3408.0327
FDP45,OUT035,3867.3826
FDC45,OUT017,2960.5342
FDU01,OUT045,2943.7734
FDJ53,OUT010,282.9292
FDJ46,OUT017,2795.1274
FDX07,OUT013,3037.7375
NCI30,OUT049,3903.1306
FDE47,OUT027,3233.2026
FDV48,OUT045,1259.2113
FDN16,OUT019,288.66763
FDM52,OUT013,2382.1074
FDA32,OUT027,5321.7915
FDH05,OUT017,3631.0247
FDW25,OUT010,296.68622
FDQ09,OUT046,1844.569
NCM17,OUT010,138.12894
DRM59,OUT046,2383.1077
FDV47,OUT027,2247.815
DRE15,OUT035,1168.001
FDS25,OUT010,283.58423
NCZ05,OUT018,1400.084
NCV05,OUT019,355.7581
DRM37,OUT046,3010.0383
FDV58,OUT027,4931.6646
FDN22,OUT027,5905.866
NCO06,OUT049,593.13635
FDT56,OUT019,196.62202
FDM02,OUT013,1336.0306
FDA09,OUT046,2649.4607
NCC06,OUT035,2091.1162
NCL54,OUT049,2879.7534
NCB55,OUT017,914.74005
FDB12,OUT017,1619.6976
NCA54,OUT049,2879.7534
NCS38,OUT049,1869.8813
FDC02,OUT049,4008.3647
FDK44,OUT019,413.29825
FDE16,OUT035,3483.5247
NCS05,OUT035,2124.916
FDZ59,OUT045,2585.3
FDI20,OUT017,3391.444
FDQ14,OUT046,2365.2563
FDF53,OUT017,2476.1614
FDW25,OUT017,1417.1089
NCQ43,OUT010,285.0587
FDX52,OUT013,3039.9348
FDE28,OUT045,3573.6003
FDN15,OUT017,2133.3743
FDO28,OUT017,1908.5027
FDQ33,OUT045,2373.7146
FDM22,OUT010,192.28096
FDJ03,OUT017,764.3225
FDI16,OUT045,882.1759
FDI09,OUT027,5798.367
FDX55,OUT013,3263.348
FDS23,OUT027,2962.7341
DRC12,OUT045,2948.0608
FDH41,OUT049,3380.798
FDN01,OUT013,2841.3027
FDV55,OUT045,2362.1458
NCJ19,OUT013,853.68414
NCY29,OUT010,191.13037
FDP03,OUT018,1815.667
FDZ52,OUT045,1679.5026
FDH31,OUT010,246.45853
FDQ19,OUT018,3439.3337
FDS15,OUT035,1619.6976
FDN32,OUT017,3313.6653
FDH32,OUT049,1561.184
FDF33,OUT017,1709.4873
FDJ22,OUT046,2931.6963
FDG56,OUT010,241.60542
FDC05,OUT046,3010.0383
FDK09,OUT013,3658.5723
NCV29,OUT045,2836.0994
NCC43,OUT019,522.8738
NCA42,OUT049,2534.2083
FDC10,OUT046,1851.9098
FDC16,OUT013,1346.8395
NCL17,OUT013,2060.6328
FDA51,OUT035,1868.1589
FDW01,OUT017,2397.3042
NCF30,OUT045,2007.386
FDN49,OUT013,692.8545
FDY20,OUT045,1401.468
FDC15,OUT045,2466.7615
FDY24,OUT046,916.2124
NCG43,OUT017,1555.598
FDA48,OUT013,3659.4536
NCF55,OUT017,681.6263
FDL38,OUT049,1452.9718
NCQ29,OUT018,3499.3276
FDC34,OUT017,2553.4653
FDP36,OUT027,1348.0635
FDN50,OUT010,214.40465
FDO23,OUT049,1506.9865
FDT56,OUT013,854.61896
FDT13,OUT027,5038.405
FDZ03,OUT013,3039.9348
FDQ03,OUT010,570.9585
FDU44,OUT045,2568.0413
FDD03,OUT049,3650.9788
NCH30,OUT013,1785.2656
FDS60,OUT010,344.9021
FDG08,OUT046,2673.667
FDX38,OUT017,774.6164
FDD22,OUT017,1875.4998
FDW51,OUT013,3378.9
FDL09,OUT017,2653.1702
FDZ60,OUT045,1558.5214
NCH07,OUT046,2526.4788
NCQ41,OUT049,3118.3037
FDW04,OUT049,2024.2401
FDI08,OUT027,5757.122
FDR19,OUT019,381.15118
FDV13,OUT046,1348.8008
FDB52,OUT017,3867.3826
FDZ48,OUT027,2959.6907
NCO14,OUT049,780.6277
FDZ50,OUT013,3039.9348
FDN27,OUT019,266.67206
FDQ60,OUT013,1996.3282
FDR49,OUT017,791.3089
DRJ35,OUT027,1713.8406
DRI49,OUT017,1351.8206
FDB47,OUT017,3561.4473
FDP37,OUT010,337.70044
FDR26,OUT049,2532.3179
FDY31,OUT019,396.63174
FDC11,OUT045,1373.9843
DRP47,OUT035,4046.6248
NCY54,OUT018,2612.1257
FDR27,OUT046,2055.7288
FDQ21,OUT019,293.86316
NCQ29,OUT035,3795.5947
FDJ02,OUT046,2397.0261
FDE21,OUT018,1584.2694
FDM39,OUT046,2752.5571
FDZ01,OUT017,1673.8457
NCB19,OUT018,1362.3042
FDU03,OUT046,3069.5706
FDP27,OUT049,3118.1282
DRF01,OUT045,2324.397
FDM03,OUT049,1651.6283
FDV01,OUT046,2338.5117
FDS16,OUT046,2373.7146
FDO45,OUT035,1425.0579
NCX06,OUT035,2876.7563
FDP13,OUT046,691.4713
NCR38,OUT018,3398.3496
FDA01,OUT013,861.32086
FDT26,OUT017,1877.0201
FDD44,OUT027,6069.495
FDB26,OUT013,853.4316
FDP45,OUT019,548.03156
NCP55,OUT046,885.77264
FDT23,OUT017,1277.5261
FDO51,OUT045,696.32825
FDA44,OUT046,857.7056
NCJ31,OUT018,3364.6384
FDX37,OUT045,1604.566
NCD18,OUT049,3748.4934
FDN40,OUT027,3297.144
FDL33,OUT017,3055.9849
DRF48,OUT035,2945.814
FDW08,OUT035,1619.6976
FDX39,OUT018,2938.4453
FDB38,OUT049,2784.7903
FDY46,OUT018,2763.8223
NCB06,OUT049,2577.3704
FDA34,OUT035,2945.1462
FDA35,OUT045,2001.7274
FDQ07,OUT035,3350.6292
FDU32,OUT045,2011.2264
FDU26,OUT013,2064.8967
FDU13,OUT010,334.37076
FDO09,OUT035,3825.787
FDW03,OUT019,342.45047
FDB38,OUT013,2523.5435
FDL26,OUT010,393.34662
NCN43,OUT045,2072.1748
FDH08,OUT045,3725.004
NCC31,OUT019,451.17694
FDH14,OUT035,2079.3186
FDL40,OUT017,1620.5228
FDD20,OUT035,2108.7085
NCV53,OUT035,3920.986
FDD16,OUT045,1065.8713
FDP24,OUT035,1933.077
FDQ25,OUT045,2764.9868
FDM38,OUT035,848.02905
NCT18,OUT010,407.08676
FDM34,OUT049,2026.5282
DRH37,OUT010,388.44785
NCE07,OUT013,2110.1738
FDG12,OUT013,1878.5287
FDB59,OUT010,610.40155
FDS10,OUT018,2737.9348
FDN21,OUT010,547.6816
FDM02,OUT045,1348.3326
FDO44,OUT049,1785.2656
NCN17,OUT017,1619.6976
FDH16,OUT018,1271.129
FDL44,OUT046,2690.8833
FDY47,OUT017,2015.1768
DRI39,OUT046,894.4012
NCX54,OUT018,1411.4424
FDE59,OUT046,634.84644
FDO46,OUT045,3019.5493
DRE13,OUT046,1344.2657
FDW14,OUT013,1388.1519
FDF35,OUT046,1604.566
FDO50,OUT019,269.06036
DRF49,OUT017,1868.1589
FDT60,OUT049,2056.4683
FDP38,OUT045,754.126
FDA31,OUT027,4638.018
FDY52,OUT010,203.37277
FDD03,OUT027,6110.475
FDN52,OUT018,1245.8497
FDU20,OUT010,266.6626
FDD22,OUT035,1729.0558
NCB55,OUT019,201.86252
FDN27,OUT045,1807.3856
FDD16,OUT013,1218.8562
FDW48,OUT046,1213.9801
DRN35,OUT045,616.0921
FDX25,OUT049,2855.547
DRD49,OUT049,3826.402
FDE21,OUT019,321.86066
FDN44,OUT035,2686.9314
DRC01,OUT049,809.746
NCK30,OUT046,3788.5913
FDU39,OUT013,860.38605
FDB49,OUT013,1610.0616
FDS12,OUT045,2031.1558
FDR57,OUT018,2331.3176
FDX22,OUT027,5496.466
FDC60,OUT013,1491.7847
NCE42,OUT049,3515.565
NCK42,OUT049,3313.9897
DRE01,OUT017,3712.38
FDE57,OUT018,1846.7299
DRK59,OUT019,568.35645
FDB10,OUT027,5995.1562
FDQ25,OUT046,2764.9868
FDY26,OUT017,3456.5603
FDG28,OUT049,3991.7966
FDM14,OUT049,1662.4371
NCH29,OUT049,1668.6882
FDD48,OUT049,1892.2548
FDC17,OUT045,3441.2417
DRH49,OUT027,2227.1309
FDN44,OUT018,2280.6326
FDC29,OUT045,1857.7979
DRK01,OUT019,218.75276
FDD48,OUT017,1903.7611
FDB59,OUT013,2980.7407
FDY45,OUT010,590.4419
FDX60,OUT035,1275.3612
FDT09,OUT010,318.66873
DRB24,OUT018,2207.3323
FDL13,OUT035,3706.3767
FDN16,OUT035,1628.1559
FDK57,OUT013,2019.6559
FDO22,OUT027,2178.8115
FDC57,OUT010,526.6188
FDZ13,OUT027,1310.3765
FDW27,OUT013,2249.6064
FDX10,OUT049,668.74554
FDY08,OUT018,1816.1036
FDA49,OUT017,1343.5707
FDC32,OUT018,1361.5204
FDO04,OUT035,929.07965
NCZ54,OUT013,2538.9197
FDY40,OUT045,742.28894
FDW36,OUT045,1596.1078
FDE11,OUT017,3048.113
DRE37,OUT045,2949.119
NCK19,OUT017,3060.3203
FDT19,OUT035,2778.4355
FDE56,OUT045,891.1503
FDZ57,OUT010,278.88425
FDB35,OUT035,1467.5952
FDF09,OUT010,70.04756
FDO34,OUT046,2704.5596
FDA55,OUT046,3563.5583
NCM18,OUT035,950.2176
FDJ20,OUT019,268.75314
DRQ35,OUT019,317.09802
FDG02,OUT013,3052.1255
NCU29,OUT018,2228.15
FDL27,OUT027,1657.2598
NCA54,OUT035,2830.934
FDJ32,OUT035,933.19904
FDB21,OUT019,553.5858
FDR46,OUT035,2397.3042
FDZ32,OUT046,1584.7494
DRF36,OUT017,3126.9272
NCU54,OUT017,3456.9004
NCI31,OUT017,579.02386
DRA59,OUT035,3008.8855
NCC55,OUT045,647.69434
FDE44,OUT018,675.33105
NCN26,OUT018,1606.7262
FDC11,OUT049,1287.5499
FDV24,OUT035,2340.818
FDR40,OUT019,222.6007
NCQ17,OUT049,2568.912
FDC46,OUT045,2949.119
NCM18,OUT046,1009.9891
FDK16,OUT046,1482.8204
FDI28,OUT017,1263.0924
FDS11,OUT018,3155.6672
DRD13,OUT046,1014.89856
FDL36,OUT035,1425.0579
FDI27,OUT013,774.4666
FDJ53,OUT019,307.50223
FDS44,OUT045,3760.0935
FDE28,OUT046,3508.0564
FDQ33,OUT018,2226.959
FDB37,OUT017,3947.8716
FDQ31,OUT045,1405.6676
NCQ05,OUT046,2420.3958
FDE10,OUT013,2044.646
FDF38,OUT017,666.61053
FDE50,OUT019,565.99066
DRG37,OUT010,420.81647
NCH06,OUT049,4041.1567
FDY14,OUT045,3913.4402
FDO27,OUT017,1530.7323
FDQ19,OUT049,4006.0522
FDZ26,OUT019,509.1987
FDN51,OUT013,4130.652
FDK20,OUT035,2141.7153
FDD40,OUT018,2788.5544
DRI25,OUT018,779.22516
FDH56,OUT017,1875.4998
FDI36,OUT027,5198.987
DRH11,OUT018,770.55426
NCV18,OUT017,1396.6074
DRI01,OUT049,2919.4956
DRE48,OUT049,3052.8616
FDS51,OUT035,933.19904
FDM38,OUT017,766.85706
FDB60,OUT027,5044.461
FDY58,OUT035,3706.3767
FDY22,OUT045,2059.1252
FDF11,OUT027,6123.1655
FDZ51,OUT035,1506.4103
FDQ45,OUT017,3313.6653
FDF17,OUT035,3066.236
NCF31,OUT027,3651.8794
FDA37,OUT013,2049.1274
FDO51,OUT046,711.09863
FDF34,OUT013,2966.5684
FDD57,OUT018,1249.096
FDO37,OUT046,3683.7034
FDR49,OUT049,777.17096
FDS39,OUT049,2159.7366
FDI48,OUT027,1397.623
DRM35,OUT049,2879.7534
FDV57,OUT035,2822.7505
FDZ55,OUT013,2532.7405
FDI28,OUT035,1288.1864
FDS21,OUT045,997.65564
FDT34,OUT013,1632.2289
DRI25,OUT035,902.6394
FDT47,OUT010,282.19836
DRH39,OUT045,1156.6377
NCD54,OUT045,2196.7822
FDU16,OUT027,2305.0967
NCW29,OUT045,2059.3828
FDV25,OUT027,5123.234
FDM56,OUT035,1628.1559
FDZ04,OUT027,1926.8405
FDG59,OUT019,82.74712
FDI56,OUT045,1379.8379
FDS33,OUT035,1402.0771
FDC23,OUT049,2846.9207
FDT11,OUT049,2958.3196
FDG17,OUT045,3768.9553
FDZ44,OUT045,1844.569
FDJ52,OUT013,2545.579
DRI23,OUT046,2476.5747
DRE15,OUT010,231.28265
NCF07,OUT013,1621.42
NCR29,OUT049,886.2306
FDE44,OUT019,108.81796
FDT23,OUT035,1252.4321
NCG06,OUT017,4055.2024
NCU41,OUT010,499.34958
FDH46,OUT017,1608.3392
FDV31,OUT013,2841.3027
NCT41,OUT027,3834.414
FDE22,OUT027,3855.8696
FDC26,OUT045,1596.1078
DRF51,OUT017,620.9919
NCY53,OUT019,280.9035
FDY21,OUT017,3021.0781
FDL27,OUT013,1000.9709
FDZ34,OUT049,3032.365
NCF43,OUT010,399.69775
FDC21,OUT035,1628.1559
FDL26,OUT013,2397.5012
FDT25,OUT010,254.64441
NCR30,OUT046,1165.2213
DRL23,OUT019,296.3295
NCR05,OUT049,3012.9438
NCE19,OUT018,834.35095
FDY07,OUT035,763.3046
FDB10,OUT017,3860.6384
FDP57,OUT013,1651.6283
FDU48,OUT019,325.31543
